// TECHNICAL SPECIFICATION DOCUMENTS;;									
// ITEM;							1 DOC ID;							2 DOC NAME;							3 DOC TYPE;							4 DOC CLASS;						5 DOC SUBCLASS;						6 doc image;						7 DOC SIZE;							8 DOC PRICE;						9 CRAFTS ID;						10 DOC LVL;							11 USE MODE;						12 STACKABLE ITEM;					13 RECIPE (id-qty);					14 QTY;								15 NULL 0;							16 NULL 0;							17 NULL 0;							18 NULL 0;							19 NULL 0;							20 NULL 0;							21 NULL 0;							22 ITEM DESCRIPTION ;;;;;;;									
ITEM;								2100;								Generic Single 20mm Gun (Doc);		Document;							20mm Turret;						GUN;								generic_single_20mm_gun_doc.png;	1;									14400;								1002;								1;									 null;								True;								167-3:153-12:159-2;					1;									 null ; 							 null ; 							 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Generic Single 20mm Gun.
ITEM;								2541;								Large Combat Drone (Doc);			Document;							Usable;								Drone;								large_combat_drone_doc.png;			1.0;								1200000;							742;								6;									 null;								true;								2014-88:2002-94:219-124;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Large Combat Drone;;									;									;									;									;									;									
ITEM;								2542;								Heavy Combat Drone (Doc);			Document;							Usable;								Drone;								heavy_combat_drone_doc.png;			1.0;								1980000;							743;								8;									 null;								true;								2049-7:2020-114:2029-10;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Heavy Combat Drone;;									;									;									;									;									;									
ITEM;								2543;								Titan Combat Drone (Doc);			Document;							Usable;								Drone;								titan_combat_drone_doc.png;			1.0;								3000000;							744;								10;									 null;								true;								2055-20:2031-88:2059-2;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Titan Combat Drone;;									;									;									;									;									;									
ITEM;								2544;								Small Defense Drone (Doc);			Document;							Usable;								Drone;								small_defense_drone_doc.png;		1.0;								72000;								722;								1;									 null;								true;								163-40:156-22:150-65;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Defense Drone;;									;									;									;									;									;									
ITEM;								2545;								Medium Defense Drone (Doc);			Document;							Usable;								Drone;								medium_defense_drone_doc.png;		1.0;								180000;								745;								2;									 null;								true;								162-144:158-41:150-164;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Medium Defense Drone;;									;									;									;									;									;									
ITEM;								2546;								Improved Defense Drone (Doc);		Document;							Usable;								Drone;								improved_defense_drone_doc.png;		1.0;								540000;								746;								4;									 null;								true;								154-241:2008-12:210-73;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Improved Defense Drone;;									;									;									;									;									;									
ITEM;								2547;								Large Defense Drone (Doc);			Document;							Usable;								Drone;								large_defense_drone_doc.png;		1.0;								1200000;							747;								6;									 null;								true;								2027-17:2007-29:2005-48;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Large Defense Drone;;									;									;									;									;									;									
ITEM;								2548;								Heavy Defense Drone (Doc);			Document;							Usable;								Drone;								heavy_defense_drone_doc.png;		1.0;								1980000;							748;								8;									 null;								true;								2013-239:2034-28:2035-22;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Heavy Defense Drone;;									;									;									;									;									;									
ITEM;								2549;								Titan Defense Drone (Doc);			Document;							Usable;								Drone;								titan_defense_drone_doc.png;		1.0;								3000000;							749;								10;									 null;								true;								2037-293:2081-16:2049-5;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Titan Defense Drone;;									;									;									;									;									;									
ITEM;								2550;								Small Repair Drone (Doc);			Document;							Usable;								Drone;								small_repair_drone_doc.png;			1.0;								72000;								723;								1;									 null;								true;								150-131:167-8:168-13;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Repair Drone;;									;									;									;									;									;									
ITEM;								2551;								Medium Repair Drone (Doc);			Document;							Usable;								Drone;								medium_repair_drone_doc.png;		1.0;								180000;								750;								2;									 null;								true;								202-45:161-71:160-75;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Medium Repair Drone;;									;									;									;									;									;									
ITEM;								2552;								Improved Repair Drone (Doc);		Document;							Usable;								Drone;								improved_repair_drone_doc.png;		1.0;								540000;								751;								4;									 null;								true;								2004-52:213-57:165-84;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Improved Repair Drone;;									;									;									;									;									;									
